# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-05-10 16:52:32 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 422302071083801 FRESH POND IN GATE HOUSE AT CAMBRIDGE, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 422302071083801
#    DD parameter statistic   Description
#    02   00010     00003     Temperature, water, degrees Celsius (Mean)
#    03   00020     00003     Temperature, air, degrees Celsius (Mean)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#    05   00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00010_00003	02_00010_00003_cd	03_00020_00003	03_00020_00003_cd	04_00095_00003	04_00095_00003_cd	05_00045_00006	05_00045_00006_cd
USGS	422302071083801	2008-11-17	12.6	A	4.9	A	496	A	0.00	A
USGS	422302071083801	2008-11-18	12.2	A	0.9	A	494	A	0.00	A
USGS	422302071083801	2008-11-19	11.6	A	-2.4	A	492	A	0.00	A
USGS	422302071083801	2008-11-20	11.0	A	-1.8	A	491	A	0.00	A
USGS	422302071083801	2008-11-21	10.5	A	-2.3	A	491	A	0.00	A
USGS	422302071083801	2008-11-22	9.9	A	-4.1	A	489	A	0.00	A
USGS	422302071083801	2008-11-23	9.1	A	-2.4	A	489	A	0.00	A
USGS	422302071083801	2008-11-24	8.8	A	2.7	A	492	A	0.00	A
USGS	422302071083801	2008-11-25	8.5	A	8.5	A	496	A	2.18	A
USGS	422302071083801	2008-11-26	8.4	A	3.3	A	497	A	0.00	A
USGS	422302071083801	2008-11-27	8.4	A	3.6	A	497	A	0.00	A
USGS	422302071083801	2008-11-28	8.2	A	3.5	A	497	A	0.13	A
USGS	422302071083801	2008-11-29	8.1	A	2.9	A	497	A	0.00	A
USGS	422302071083801	2008-11-30	7.8	A	2.1	A	498	A	0.83	A
USGS	422302071083801	2008-12-01	7.9	A	9.7	A	499	A	0.11	A
USGS	422302071083801	2008-12-02	7.8	A	5.8	A	499	A	0.00	A
USGS	422302071083801	2008-12-03	7.8	A	3.1	A	497	A	0.00	A
USGS	422302071083801	2008-12-04	7.7	A	7.3	A	498	A	0.00	A
USGS	422302071083801	2008-12-05	7.5	A	2.0	A	497	A	0.00	A
USGS	422302071083801	2008-12-06	7.3	A	0.0	A	496	A	0.00	A
USGS	422302071083801	2008-12-07	7.1	A	0.0	A	496	A	0.01	A
USGS	422302071083801	2008-12-08	6.7	A	-7.3	A	491	A	0.00	A
USGS	422302071083801	2008-12-09	6.3	A	3.3	A	493	A	0.01	A
USGS	422302071083801	2008-12-10	6.7	A	13.1	A	496	A	0.48	A
USGS	422302071083801	2008-12-11	6.5	A	2.4	A	498	A	1.48	A
USGS	422302071083801	2008-12-12	6.2	A	2.5	A	498	A	2.22	A
USGS	422302071083801	2008-12-13	6.1	A	-3.2	A	492	A	0.00	A
USGS	422302071083801	2008-12-14	5.9	A	1.0	A	490	A	0.00	A
USGS	422302071083801	2008-12-15	6.1	A	14.2	A	491	A	0.00	A
USGS	422302071083801	2008-12-16	6.3	A	3.4	A	490	A	0.03	A
USGS	422302071083801	2008-12-17	5.9	A	-0.5	A	489	A	0.19	A:e
USGS	422302071083801	2008-12-18	5.7	A	0.8	A	489	A	0.00	A:e
USGS	422302071083801	2008-12-19	5.1	A	-3.1	A	488	A	0.45	A:e
USGS	422302071083801	2008-12-20	4.3	A	-8.8	A	488	A	0.00	A
USGS	422302071083801	2008-12-21	4.2	A	-3.5	A	488	A	0.55	A:e
USGS	422302071083801	2008-12-22	3.5	A	-6.4	A	485	A	0.00	A
USGS	422302071083801	2008-12-23	3.0	A	-5.5	A	484	A	0.00	A
USGS	422302071083801	2008-12-24	2.8	A	4.9	A	484	A	0.13	A:e
USGS	422302071083801	2008-12-25	3.4	A	5.4	A	483	A	0.02	A
USGS	422302071083801	2008-12-26	3.3	A	-0.2	A	482	A	0.00	A
USGS	422302071083801	2008-12-27	3.4	A	6.1	A	483	A	0.31	A
USGS	422302071083801	2008-12-28	4.0	A	12.9	A	481	A	0.00	A
USGS	422302071083801	2008-12-29	4.1	A	3.6	A	479	A	0.00	A
USGS	422302071083801	2008-12-30	4.1	A	1.5	A	476	A	0.01	A
USGS	422302071083801	2008-12-31	3.6	A	-6.6	A	475	A	0.00	A
USGS	422302071083801	2009-01-01	3.1	A	-10.3	A	471	A	0.00	A
USGS	422302071083801	2009-01-02	2.5	A	-4.5	A	472	A	0.00	A
USGS	422302071083801	2009-01-03	2.5	A	-1.4	A	471	A	0.00	A
USGS	422302071083801	2009-01-04	2.6	A	-1.8	A	471	A	0.00	A
USGS	422302071083801	2009-01-05	2.4	A	1.2	A	474	A	0.05	A
USGS	422302071083801	2009-01-06	2.6	A	-0.8	A	473	A	0.00	A
USGS	422302071083801	2009-01-07	2.5	A	0.3	A	476	A	0.62	A
USGS	422302071083801	2009-01-08	2.4	A	1.0	A	476	A	0.12	A
USGS	422302071083801	2009-01-09	2.6	A	-4.8	A	470	A	0.00	A
USGS	422302071083801	2009-01-10	2.5	A	-6.0	A	469	A	0.03	A:e
USGS	422302071083801	2009-01-11	2.5	A	-4.4	A	471	A	0.08	A:e
USGS	422302071083801	2009-01-12	2.5	A	-4.7	A	472	A	0.00	A
USGS	422302071083801	2009-01-13	2.5	A	-1.8	A	472	A	0.00	A
USGS	422302071083801	2009-01-14	2.8	A	-6.6	A	471	A	0.00	A
USGS	422302071083801	2009-01-15	3.0	A	-10.8	A	470	A	0.00	A
USGS	422302071083801	2009-01-16	3.0	A	-11.8	A	469	A	0.00	A
USGS	422302071083801	2009-01-17	3.1	A	-10.1	A	469	A	0.00	A
USGS	422302071083801	2009-01-18	3.0	A	-5.7	A	470	A	0.24	A:e
USGS	422302071083801	2009-01-19	2.9	A	-2.4	A	472	A	0.08	A:e
USGS	422302071083801	2009-01-20	2.9	A	-3.2	A	473	A	0.01	A
USGS	422302071083801	2009-01-21	3.0	A	-7.0	A	473	A	0.00	A
USGS	422302071083801	2009-01-22	2.9	A	-3.0	A	474	A	0.00	A
USGS	422302071083801	2009-01-23	2.8	A	1.4	A	475	A	0.00	A:e
USGS	422302071083801	2009-01-24	2.8	A	-1.5	A	475	A	0.00	A:e
USGS	422302071083801	2009-01-25	3.0	A	-8.6	A	473	A	0.00	A
USGS	422302071083801	2009-01-26	3.0	A	-7.9	A	473	A	0.00	A
USGS	422302071083801	2009-01-27	3.1	A	-5.9	A	473	A	0.00	A
USGS	422302071083801	2009-01-28	2.9	A	-1.3	A	476	A	1.37	A
USGS	422302071083801	2009-01-29	2.8	A	-1.5	A	478	A	0.00	A
USGS	422302071083801	2009-01-30	2.9	A	-2.7	A	477	A	0.00	A
USGS	422302071083801	2009-01-31	3.0	A	-5.2	A	477	A	0.00	A
USGS	422302071083801	2009-02-01	3.0	A	-0.7	A	477	A	0.00	A
USGS	422302071083801	2009-02-02	3.0	A	3.2	A	478	A	0.00	A
USGS	422302071083801	2009-02-03	3.0	A	-1.6	A	479	A	0.06	A
USGS	422302071083801	2009-02-04	3.1	A	-7.0	A	478	A	0.00	A
USGS	422302071083801	2009-02-05	3.2	A	-10.9	A	477	A	0.00	A
USGS	422302071083801	2009-02-06	3.2	A	-7.9	A	478	A	0.00	A
USGS	422302071083801	2009-02-07	3.1	A	0.1	A	479	A	0.00	A
USGS	422302071083801	2009-02-08	3.0	A	6.5	A	482	A	0.00	A
USGS	422302071083801	2009-02-09	3.1	A	-0.6	A	482	A	0.00	A
USGS	422302071083801	2009-02-10	3.2	A	0.4	A	482	A	0.00	A
USGS	422302071083801	2009-02-11	3.2	A	8.5	A	484	A	0.00	A
USGS	422302071083801	2009-02-12	3.1	A	8.0	A	485	A	0.15	A
USGS	422302071083801	2009-02-13	3.3	A	0.2	A	484	A	0.00	A
USGS	422302071083801	2009-02-14	3.6	A	-0.1	A	481	A	0.00	A
USGS	422302071083801	2009-02-15	3.6	A	0.1	A	484	A	0.00	A
USGS	422302071083801	2009-02-16	3.6	A	-1.2	A	485	A	0.00	A
USGS	422302071083801	2009-02-17	3.8	A	-2.0	A	485	A	0.00	A
USGS	422302071083801	2009-02-18	3.8	A	-0.2	A	487	A	0.29	A
USGS	422302071083801	2009-02-19	3.8	A	3.4	A	488	A	0.19	A
USGS	422302071083801	2009-02-20	4.0	A	-3.3	A	487	A	0.00	A
USGS	422302071083801	2009-02-21	4.1	A	-0.4	A	486	A	0.00	A
USGS	422302071083801	2009-02-22	4.0	A	1.8	A	488	A	0.83	A
USGS	422302071083801	2009-02-23	4.1	A	-2.1	A	488	A	0.00	A
USGS	422302071083801	2009-02-24	4.2	A	-3.0	A	487	A	0.00	A
USGS	422302071083801	2009-02-25	4.3	A	-1.8	A	488	A	0.00	A
USGS	422302071083801	2009-02-26	4.3	A	3.5	A	489	A	0.00	A
USGS	422302071083801	2009-02-27	4.3	A	10.1	A	490	A	0.16	A
USGS	422302071083801	2009-02-28	4.7	A	3.2	A	490	A	0.01	A
USGS	422302071083801	2009-03-01	4.9	A	-4.2	A	492	A	0.05	A
USGS	422302071083801	2009-03-02	4.9	A	-5.4	A	497	A	0.24	A
USGS	422302071083801	2009-03-03	4.8	A	-7.1	A	496	A	0.00	A
USGS	422302071083801	2009-03-04	4.8	A	-5.7	A	497	A	0.00	A
USGS	422302071083801	2009-03-05	4.7	A	-0.9	A	500	A	0.00	A
USGS	422302071083801	2009-03-06	4.6	A	7.3	A			0.00	A
USGS	422302071083801	2009-03-07	4.7	A	10.9	A			0.02	A
USGS	422302071083801	2009-03-08	4.8	A	10.5	A			0.00	A
USGS	422302071083801	2009-03-09	4.9	A	1.8	A			0.57	A
USGS	422302071083801	2009-03-10	5.1	A	2.5	A			0.00	A
USGS	422302071083801	2009-03-11	5.0	A	7.1	A			0.20	A
USGS	422302071083801	2009-03-12	5.1	A	1.3	A			0.00	A
USGS	422302071083801	2009-03-13	5.4	A	-1.8	A			0.00	A
USGS	422302071083801	2009-03-14	5.6	A	3.6	A			0.00	A
USGS	422302071083801	2009-03-15	5.7	A	6.4	A			0.00	A
USGS	422302071083801	2009-03-16	5.6	A	2.2	A			0.00	A
USGS	422302071083801	2009-03-17	5.9	A	3.0	A			0.00	A
USGS	422302071083801	2009-03-18	5.8	A	8.7	A			0.00	A
USGS	422302071083801	2009-03-19	6.1	A	6.8	A			0.02	A
USGS	422302071083801	2009-03-20	6.1	A	1.7	A			0.00	A
USGS	422302071083801	2009-03-21	6.0	A	1.3	A	519	A	0.00	A
USGS	422302071083801	2009-03-22	6.2	A	3.4	A	519	A	0.00	A
USGS	422302071083801	2009-03-23	6.4	A	-2.2	A	515	A	0.00	A
USGS	422302071083801	2009-03-24	6.4	A	1.5	A	515	A	0.00	A
USGS	422302071083801	2009-03-25	6.3	A	4.9	A	517	A	0.00	A
USGS	422302071083801	2009-03-26	6.6	A	5.6	A	518	A	0.20	A
USGS	422302071083801	2009-03-27	7.0	A	6.7	A	517	A	0.11	A
USGS	422302071083801	2009-03-28	7.2	A	7.0	A	518	A	0.00	A
USGS	422302071083801	2009-03-29	7.3	A	5.4	A	518	A	0.77	A
USGS	422302071083801	2009-03-30	7.6	A	5.9	A	517	A	0.19	A
USGS	422302071083801	2009-03-31	7.5	A	6.4	A	515	A	0.00	A
USGS	422302071083801	2009-04-01	7.6	A	4.9	A	515	A	0.07	A
USGS	422302071083801	2009-04-02	8.0	A	9.5	A	515	A	0.03	A
USGS	422302071083801	2009-04-03	8.1	A	10.1	A	514	A	0.57	A
USGS	422302071083801	2009-04-04	8.8	A	9.4	A	511	A	0.01	A
USGS	422302071083801	2009-04-05	8.8	A	9.0	A	509	A	0.00	A
USGS	422302071083801	2009-04-06	8.6	A	6.6	A	511	A	1.35	A
USGS	422302071083801	2009-04-07	8.7	A	7.0	A	509	A	0.00	A
USGS	422302071083801	2009-04-08	8.9	A	4.8	A	504	A	0.00	A
USGS	422302071083801	2009-04-09	9.4	A	9.5	A	502	A	0.00	A
USGS	422302071083801	2009-04-10	9.8	A	10.8	A	502	A	0.18	A
USGS	422302071083801	2009-04-11	9.2	A	5.6	A	506	A	0.39	A
USGS	422302071083801	2009-04-12	9.3	A	3.3	A	499	A	0.00	A
USGS	422302071083801	2009-04-13	9.4	A	6.0	A	498	A	0.00	A
USGS	422302071083801	2009-04-14	9.5	A	9.2	A	500	A	0.00	A
USGS	422302071083801	2009-04-15	9.8	A	7.1	A	500	A	0.00	A
USGS	422302071083801	2009-04-16	10.0	A	6.8	A	499	A	0.00	A
USGS	422302071083801	2009-04-17	10.9	A	12.6	A	498	A	0.00	A
USGS	422302071083801	2009-04-18	11.3	A	12.9	A	498	A	0.01	A
USGS	422302071083801	2009-04-19	11.2	A	8.9	A	499	A	0.06	A
USGS	422302071083801	2009-04-20	11.2	A	6.8	A	497	A	0.03	A
USGS	422302071083801	2009-04-21	11.1	A	11.0	A	497	A	1.16	A
USGS	422302071083801	2009-04-22	11.9	A	12.7	A	494	A	0.27	A
USGS	422302071083801	2009-04-23	12.4	A	10.2	A	490	A	0.08	A
USGS	422302071083801	2009-04-24	12.5	A	14.0	A	489	A	0.00	A
USGS	422302071083801	2009-04-25	13.7	A	20.9	A	490	A	0.00	A
USGS	422302071083801	2009-04-26	15.6	A	22.3	A	491	A	0.00	A
USGS	422302071083801	2009-04-27	15.9	A	16.0	A	489	A	0.00	A
USGS	422302071083801	2009-04-28	17.5	A	24.4	A	492	A	0.00	A
USGS	422302071083801	2009-04-29	17.7	A	13.2	A	490	A	0.00	A
USGS	422302071083801	2009-04-30	17.6	A	13.5	A	486	A	0.00	A
USGS	422302071083801	2009-05-01	17.3	A	17.3	A	488	A	0.00	A
USGS	422302071083801	2009-05-02	17.6	A	17.1	A	488	A	0.01	A
USGS	422302071083801	2009-05-03	17.4	A	13.8	A	486	A	0.00	A
USGS	422302071083801	2009-05-04	17.2	A	15.3	A	486	A	0.01	A
USGS	422302071083801	2009-05-05	16.7	A	10.8	A	482	A	0.32	A
USGS	422302071083801	2009-05-06	16.7	A	12.3	A	480	A	0.30	A
USGS	422302071083801	2009-05-07	16.8	A	15.3	A	478	A	0.34	A
USGS	422302071083801	2009-05-08	18.0	A	19.2	A	481	A	0.00	A
USGS	422302071083801	2009-05-09	18.6	A	19.0	A	483	A	0.24	A
USGS	422302071083801	2009-05-10	18.5	A	15.7	A	479	A	0.00	A
USGS	422302071083801	2009-05-11	17.7	A	12.6	A	477	A	0.00	A
USGS	422302071083801	2009-05-12	17.5	A	12.6	A	478	A	0.00	A
USGS	422302071083801	2009-05-13	18.2	A	14.9	A	479	A	0.00	A
USGS	422302071083801	2009-05-14	17.9	A	14.3	A	478	A	0.10	A
USGS	422302071083801	2009-05-15	17.8	A	18.8	A	480	A	0.00	A
USGS	422302071083801	2009-05-16	18.2	A	16.2	A	481	A	0.00	A
USGS	422302071083801	2009-05-17	18.7	A	15.7	A	481	A	0.13	A
USGS	422302071083801	2009-05-18	17.8	A	10.5	A	478	A	0.00	A
USGS	422302071083801	2009-05-19	17.8	A	13.5	A	479	A	0.00	A
USGS	422302071083801	2009-05-20	18.4	A	19.9	A	483	A	0.00	A
USGS	422302071083801	2009-05-21	19.2	A	23.9	A	485	A	0.00	A
USGS	422302071083801	2009-05-22	19.7	A	23.7	A	485	A	0.00	A
USGS	422302071083801	2009-05-23	19.4	A	15.7	A	485	A	0.00	A
USGS	422302071083801	2009-05-24	19.8	A	18.2	A	487	A	0.20	A
USGS	422302071083801	2009-05-25	21.0	A	20.1	A	491	A	0.00	A
USGS	422302071083801	2009-05-26	20.4	A	12.6	A	487	A	0.00	A
USGS	422302071083801	2009-05-27	19.5	A	10.4	A	484	A	0.26	A
USGS	422302071083801	2009-05-28	18.4	A	10.1	A	481	A	0.00	A
USGS	422302071083801	2009-05-29	17.9	A	13.3	A	481	A	0.11	A
USGS	422302071083801	2009-05-30	18.7	A	19.0	A	482	A	0.10	A
USGS	422302071083801	2009-05-31	19.3	A	18.0	A	483	A	0.10	A
USGS	422302071083801	2009-06-01	19.2	A	14.7	A	482	A	0.00	A
USGS	422302071083801	2009-06-02	19.5	A	19.5	A	486	A	0.00	A
USGS	422302071083801	2009-06-03	19.9	A	17.6	A	488	A	0.00	A
USGS	422302071083801	2009-06-04	19.6	A	18.0	A	485	A	0.00	A
USGS	422302071083801	2009-06-05	19.4	A	15.9	A	485	A	0.00	A
USGS	422302071083801	2009-06-06	19.3	A	16.4	A	486	A	0.01	A
USGS	422302071083801	2009-06-07	20.7	A	20.0	A	492	A	0.00	A
USGS	422302071083801	2009-06-08	20.8	A	18.6	A	493	A	0.01	A
USGS	422302071083801	2009-06-09	20.5	A	14.7	A	492	A	0.15	A
USGS	422302071083801	2009-06-10	19.6	A	14.2	A	490	A	0.01	A
USGS	422302071083801	2009-06-11	19.3	A	14.0	A	489	A	0.20	A
USGS	422302071083801	2009-06-12	19.3	A	17.6	A	487	A	0.91	A
USGS	422302071083801	2009-06-13	19.7	A	20.3	A	490	A	0.00	A
USGS	422302071083801	2009-06-14	20.4	A	16.1	A	493	A	0.34	A
USGS	422302071083801	2009-06-15	19.9	A	15.3	A	493	A	0.00	A
USGS	422302071083801	2009-06-16	19.9	A	15.3	A	491	A	0.01	A
USGS	422302071083801	2009-06-17	21.0	A	17.4	A	499	A	0.00	A
USGS	422302071083801	2009-06-18	20.6	A	16.6	A	499	A	0.49	A
USGS	422302071083801	2009-06-19	20.2	A	19.5	A	497	A	0.51	A
USGS	422302071083801	2009-06-20	20.6	A	20.1	A	498	A	0.02	A
USGS	422302071083801	2009-06-21	20.4	A	17.5	A	498	A	0.04	A
USGS	422302071083801	2009-06-22	19.9	A	17.1	A	495	A	0.30	A
USGS	422302071083801	2009-06-23	19.8	A	18.1	A	495	A	0.01	A
USGS	422302071083801	2009-06-24	19.7	A	16.1	A	495	A	0.11	A
USGS	422302071083801	2009-06-25	20.0	A	20.7	A	499	A	0.06	A
USGS	422302071083801	2009-06-26	21.5	A	22.8	A	509	A	0.04	A
USGS	422302071083801	2009-06-27	21.8	A	20.2	A	511	A	0.01	A
USGS	422302071083801	2009-06-28	21.6	A	17.4	A	511	A	0.03	A
USGS	422302071083801	2009-06-29	21.3	A	20.2	A	509	A	0.39	A
USGS	422302071083801	2009-06-30	21.4	A	17.8	A	511	A	0.04	A
USGS	422302071083801	2009-07-01	20.9	A	16.6	A	508	A	0.54	A
USGS	422302071083801	2009-07-02			16.3	A			1.34	A
USGS	422302071083801	2009-07-03			19.6	A			0.01	A
USGS	422302071083801	2009-07-04			21.3	A			0.00	A
USGS	422302071083801	2009-07-05			20.5	A			0.00	A
USGS	422302071083801	2009-07-06			21.1	A			0.02	A
USGS	422302071083801	2009-07-07			17.8	A			0.51	A
USGS	422302071083801	2009-07-08			17.0	A			0.02	A
USGS	422302071083801	2009-07-09			17.1	A			0.02	A
USGS	422302071083801	2009-07-10			19.3	A			0.01	A
USGS	422302071083801	2009-07-11			20.3	A			0.28	A
USGS	422302071083801	2009-07-12			21.6	A			0.25	A
USGS	422302071083801	2009-07-13			20.4	A			0.02	A
USGS	422302071083801	2009-07-14			19.4	A			0.00	A
USGS	422302071083801	2009-07-15	21.6	A	21.1	A	500	A	0.01	A
USGS	422302071083801	2009-07-16	21.6	A	22.7	A	499	A	0.00	A
USGS	422302071083801	2009-07-17	22.7	A	24.6	A	505	A	0.02	A
USGS	422302071083801	2009-07-18	23.1	A	24.2	A	506	A	0.33	A
USGS	422302071083801	2009-07-19	23.1	A	22.8	A	506	A	0.02	A
USGS	422302071083801	2009-07-20	22.9	A	22.7	A	503	A	0.00	A
USGS	422302071083801	2009-07-21	22.7	A	19.1	A	499	A	0.47	A
USGS	422302071083801	2009-07-22	22.5	A	20.6	A	496	A	0.07	A
USGS	422302071083801	2009-07-23	22.3	A	19.3	A	495	A	0.28	A
USGS	422302071083801	2009-07-24	21.7	A	18.8	A	485	A	2.16	A
USGS	422302071083801	2009-07-25	22.6	A	23.0	A	491	A	0.02	A
USGS	422302071083801	2009-07-26	23.1	A	25.1	A	495	A	0.01	A
USGS	422302071083801	2009-07-27	24.2	A	25.7	A	504	A	0.12	A
USGS	422302071083801	2009-07-28	25.1	A	25.7	A	513	A	0.00	A
USGS	422302071083801	2009-07-29	24.9	A	25.3	A	511	A	0.00	A
USGS	422302071083801	2009-07-30	25.2	A	25.4	A	511	A	0.85	A
USGS	422302071083801	2009-07-31	24.6	A	22.5	A	501	A	0.98	A
USGS	422302071083801	2009-08-01	24.7	A	23.9	A	498	A	0.00	A
USGS	422302071083801	2009-08-02	24.8	A	23.0	A	501	A	0.00	A
USGS	422302071083801	2009-08-03	25.5	A	24.4	A	507	A	0.04	A
USGS	422302071083801	2009-08-04	25.9	A	24.6	A	511	A	0.00	A
USGS	422302071083801	2009-08-05	25.9	A	25.6	A	511	A	0.00	A
USGS	422302071083801	2009-08-06	25.3	A	22.4	A	506	A	0.00	A
USGS	422302071083801	2009-08-07	24.9	A	21.6	A	503	A	0.00	A
USGS	422302071083801	2009-08-08	24.6	A	19.6	A	503	A	0.00	A
USGS	422302071083801	2009-08-09	24.2	A	19.8	A	500	A	0.01	A
USGS	422302071083801	2009-08-10	24.5	A	25.5	A	503	A	0.00	A
USGS	422302071083801	2009-08-11	24.7	A	24.8	A	506	A	0.20	A
USGS	422302071083801	2009-08-12	24.3	A	20.5	A	503	A	0.00	A
USGS	422302071083801	2009-08-13	23.6	A	20.0	A	497	A	0.06	A
USGS	422302071083801	2009-08-14	23.6	A	22.5	A	498	A	0.00	A
USGS	422302071083801	2009-08-15	25.0	A	25.7	A	512	A	0.00	A
USGS	422302071083801	2009-08-16	25.1	A	26.8	A	514	A	0.00	A
USGS	422302071083801	2009-08-17	25.9	A	27.4	A	524	A	0.01	A
USGS	422302071083801	2009-08-18	26.1	A	28.1	A	527	A	0.00	A
USGS	422302071083801	2009-08-19	26.4	A	27.2	A	533	A	0.01	A
USGS	422302071083801	2009-08-20	25.9	A	25.4	A	529	A	0.02	A
USGS	422302071083801	2009-08-21	26.1	A	27.8	A	534	A	0.00	A
USGS	422302071083801	2009-08-22	26.5	A	27.7	A	540	A	0.00	A
USGS	422302071083801	2009-08-23	26.8	A	25.3	A	543	A	0.46	A
USGS	422302071083801	2009-08-24	26.3	A	24.0	A	539	A	0.01	A
USGS	422302071083801	2009-08-25	26.0	A	23.8	A	536	A	0.02	A
USGS	422302071083801	2009-08-26	26.0	A	24.6	A	539	A	0.00	A
USGS	422302071083801	2009-08-27	25.4	A	19.6	A	534	A	0.01	A
USGS	422302071083801	2009-08-28	24.8	A	18.5	A	529	A	0.19	A
USGS	422302071083801	2009-08-29	24.0	A	15.9	A	522	A	1.31	A
USGS	422302071083801	2009-08-30	23.6	A	18.8	A	519	A	0.00	A
USGS	422302071083801	2009-08-31	23.5	A	18.5	A	517	A	0.00	A
USGS	422302071083801	2009-09-01	23.3	A	17.5	A	516	A	0.04	A
USGS	422302071083801	2009-09-02	23.3	A	18.6	A	518	A	0.00	A
USGS	422302071083801	2009-09-03	23.5	A	19.8	A	521	A	0.01	A
USGS	422302071083801	2009-09-04	23.3	A	20.4	A	520	A	0.00	A
USGS	422302071083801	2009-09-05	23.6	A	21.8	A	524	A	0.00	A
USGS	422302071083801	2009-09-06	23.1	A	16.6	A	522	A	0.00	A
USGS	422302071083801	2009-09-07	22.9	A	16.5	A	523	A	0.01	A
USGS	422302071083801	2009-09-08	23.0	A	18.8	A	524	A	0.00	A
USGS	422302071083801	2009-09-09	22.6	A	18.2	A	523	A	0.01	A
USGS	422302071083801	2009-09-10	22.2	A	15.5	A	522	A	0.00	A
USGS	422302071083801	2009-09-11	21.7	A	16.0	A	520	A	0.37	A
USGS	422302071083801	2009-09-12	21.4	A	17.3	A	516	A	1.79	A
USGS	422302071083801	2009-09-13	22.0	A	20.3	A	521	A	0.06	A
USGS	422302071083801	2009-09-14	21.8	A	19.2	A	521	A	0.00	A
USGS	422302071083801	2009-09-15	21.8	A	19.1	A	522	A	0.03	A
USGS	422302071083801	2009-09-16	21.3	A	15.7	A	520	A	0.00	A
USGS	422302071083801	2009-09-17	20.9	A	13.6	A	519	A	0.00	A
USGS	422302071083801	2009-09-18	20.7	A	16.2	A	520	A	0.00	A
USGS	422302071083801	2009-09-19	20.4	A	14.1	A	519	A	0.01	A
USGS	422302071083801	2009-09-20	20.5	A	14.8	A	521	A	0.00	A
USGS	422302071083801	2009-09-21	20.3	A	16.6	A	522	A	0.02	A
USGS	422302071083801	2009-09-22	20.5	A	18.9	A	524	A	0.00	A
USGS	422302071083801	2009-09-23	20.7	A	22.2	A	525	A	0.00	A
USGS	422302071083801	2009-09-24	21.1	A	21.8	A	529	A	0.00	A
USGS	422302071083801	2009-09-25	20.5	A	14.9	A	527	A	0.02	A
USGS	422302071083801	2009-09-26	20.0	A	12.3	A	527	A	0.00	A
USGS	422302071083801	2009-09-27	19.8	A	16.0	A	527	A	0.45	A
USGS	422302071083801	2009-09-28	19.9	A	19.3	A	528	A	0.27	A
USGS	422302071083801	2009-09-29	20.0	A	16.5	A	527	A	0.18	A
USGS	422302071083801	2009-09-30	19.5	A	12.8	A	527	A	0.00	A
USGS	422302071083801	2009-10-01	18.9	A	10.1	A	527	A	0.00	A
USGS	422302071083801	2009-10-02	18.8	A	11.7	A	527	A	0.00	A
USGS	422302071083801	2009-10-03	18.6	A	16.0	A	529	A	0.99	A
USGS	422302071083801	2009-10-04	18.7	A	17.0	A	529	A	0.00	A
USGS	422302071083801	2009-10-05	18.5	A	14.9	A	529	A	0.00	A
USGS	422302071083801	2009-10-06	18.3	A	14.0	A	530	A	0.00	A
USGS	422302071083801	2009-10-07	18.2	A	15.1	A	530	A	0.50	A
USGS	422302071083801	2009-10-08	17.8	A	14.0	A	530	A	0.00	A
USGS	422302071083801	2009-10-09	17.6	A	13.6	A	532	A	0.05	A
USGS	422302071083801	2009-10-10	17.6	A	14.7	A	532	A	0.22	A
USGS	422302071083801	2009-10-11	17.3	A	10.5	A	532	A	0.00	A
USGS	422302071083801	2009-10-12	17.0	A	8.8	A	532	A	0.00	A
USGS	422302071083801	2009-10-13	16.7	A	8.7	A	532	A	0.34	A
USGS	422302071083801	2009-10-14	16.1	A	6.6	A	532	A	0.00	A
USGS	422302071083801	2009-10-15	15.7	A	4.4	A	533	A	0.00	A
USGS	422302071083801	2009-10-16	15.1	A	5.6	A	532	A	0.16	A
USGS	422302071083801	2009-10-17	14.7	A	6.6	A	533	A	0.00	A
USGS	422302071083801	2009-10-18	14.2	A	5.3	A	533	A	1.08	A
USGS	422302071083801	2009-10-19	13.9	A	6.7	A	535	A	0.00	A
USGS	422302071083801	2009-10-20	13.9	A	10.1	A	535	A	0.00	A
USGS	422302071083801	2009-10-21	14.1	A	13.7	A	536	A	0.00	A
USGS	422302071083801	2009-10-22	14.3	A	15.0	A	538	A	0.00	A
USGS	422302071083801	2009-10-23	13.9	A	7.7	A	539	A	0.00	A
USGS	422302071083801	2009-10-24	13.6	A	13.3	A	540	A	0.98	A
USGS	422302071083801	2009-10-25	13.9	A	14.7	A	537	A	0.05	A
