# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-19 14:24:11 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104430 HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104430
#    DD parameter   Description
#    01   00065     Gage height, feet
#    02   00060     Discharge, cubic feet per second
#    03   00010     Temperature, water, degrees Celsius
#    04   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    11   00062     Elevation of reservoir water surface above datum, feet, GATE HOUSE
#    12   72022     Reservoir storage, million gallons, GATE HOUSE
#    13   00020     Temperature, air, degrees Celsius
#    14   00045     Precipitation, total, inches
#    30   99404     Chloride, water, filtered, estimated by regression equation, milligrams per liter
#    31   99398     Sodium, water, filtered, estimated by regression equation, milligrams per liter
#    32   00010     Temperature, water, degrees Celsius, GATE HOUSE
#    33   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, GATE HOUSE
#    34   63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), GATE HOUSE
#    35   62361     Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter, GATE HOUSE
#    36   00300     Dissolved oxygen, water, unfiltered, milligrams per liter, GATE HOUSE
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	tz_cd	01_00065	01_00065_cd	02_00060	02_00060_cd	03_00010	03_00010_cd	04_00095	04_00095_cd	11_00062	11_00062_cd	12_72022	12_72022_cd	13_00020	13_00020_cd	14_00045	14_00045_cd	30_99404	30_99404_cd	31_99398	31_99398_cd	32_00010	32_00010_cd	33_00095	33_00095_cd	34_63680	34_63680_cd	35_62361	35_62361_cd	36_00300	36_00300_cd
USGS	01104430	2008-01-21 17:15	EST	0.39	A	1.0	A	5.2	A	1740	A	172.61	A	1090	A	-6.7	A	0.00	A														
USGS	01104430	2008-01-21 17:30	EST	0.39	A	1.0	A	5.2	A	1730	A	172.61	A	1090	A	-7.0	A	0.00	A														
USGS	01104430	2008-01-21 17:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-7.5	A	0.00	A														
USGS	01104430	2008-01-21 18:00	EST	0.39	A	1.0	A	5.1	A	1740	A	172.62	A	1091	A	-8.2	A	0.00	A														
USGS	01104430	2008-01-21 18:15	EST	0.39	A	1.0	A	5.1	A	1740	A	172.62	A	1091	A	-8.7	A	0.00	A														
USGS	01104430	2008-01-21 18:30	EST	0.39	A	1.0	A	5.1	A	1740	A	172.62	A	1091	A	-8.5	A	0.00	A														
USGS	01104430	2008-01-21 18:45	EST	0.39	A	1.0	A	5.1	A	1740	A	172.62	A	1091	A	-9.0	A	0.00	A														
USGS	01104430	2008-01-21 19:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-9.4	A	0.00	A														
USGS	01104430	2008-01-21 19:15	EST	0.39	A	1.0	A	5.2	A	1740	A	172.62	A	1091	A	-9.9	A	0.00	A														
USGS	01104430	2008-01-21 19:30	EST	0.39	A	1.0	A	5.0	A	1740	A	172.62	A	1091	A	-10.1	A	0.00	A														
USGS	01104430	2008-01-21 19:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-10.3	A	0.00	A														
USGS	01104430	2008-01-21 20:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-10.4	A	0.00	A														
USGS	01104430	2008-01-21 20:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-10.7	A	0.00	A														
USGS	01104430	2008-01-21 20:30	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-10.9	A	0.00	A														
USGS	01104430	2008-01-21 20:45	EST	0.39	A	1.0	A	5.1	A	1740	A	172.62	A	1091	A	-11.0	A	0.00	A														
USGS	01104430	2008-01-21 21:00	EST	0.39	A	1.0	A	5.1	A	1740	A	172.62	A	1091	A	-11.2	A	0.00	A														
USGS	01104430	2008-01-21 21:15	EST	0.39	A	1.0	A	5.1	A	1730	A	172.62	A	1091	A	-11.2	A	0.00	A														
USGS	01104430	2008-01-21 21:30	EST	0.39	A	1.0	A	5.1	A	1740	A	172.62	A	1091	A	-11.1	A	0.00	A														
USGS	01104430	2008-01-21 21:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-11.2	A	0.00	A														
USGS	01104430	2008-01-21 22:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-11.4	A	0.00	A														
USGS	01104430	2008-01-21 22:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-11.3	A	0.00	A														
USGS	01104430	2008-01-21 22:30	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-11.1	A	0.00	A														
USGS	01104430	2008-01-21 22:45	EST	0.39	A	1.0	A	5.1	A	1730	A	172.62	A	1091	A	-11.3	A	0.00	A														
USGS	01104430	2008-01-21 23:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.62	A	1091	A	-11.4	A	0.00	A														
USGS	01104430	2008-01-21 23:15	EST	0.39	A	1.0	A	5.1	A	1730	A	172.62	A	1091	A	-11.5	A	0.00	A														
USGS	01104430	2008-01-21 23:30	EST	0.39	A	1.0	A	5.1	A	1730	A	172.62	A	1091	A	-11.6	A	0.00	A														
USGS	01104430	2008-01-21 23:45	EST	0.39	A	1.0	A	5.1	A	1730	A	172.62	A	1091	A	-11.6	A	0.00	A														
USGS	01104430	2008-01-22 00:00	EST	0.39	A	1.0	A	5.2	A	1740	A	172.62	A	1091	A	-11.6	A	0.00	A														
USGS	01104430	2008-01-22 00:15	EST	0.39	A	1.0	A	5.1	A	1730	A	172.62	A	1091	A	-11.7	A	0.00	A														
USGS	01104430	2008-01-22 00:30	EST	0.39	A	1.0	A	5.1	A	1740	A	172.62	A	1091	A	-11.2	A	0.00	A														
USGS	01104430	2008-01-22 00:45	EST	0.39	A	1.0	A	5.1	A	1730	A	172.63	A	1092	A	-10.2	A	0.00	A														
USGS	01104430	2008-01-22 01:00	EST	0.39	A	1.0	A	5.1	A	1730	A	172.63	A	1092	A	-9.7	A	0.00	A														
USGS	01104430	2008-01-22 01:15	EST	0.39	A	1.0	A	5.1	A	1730	A	172.63	A	1092	A	-9.0	A	0.00	A														
USGS	01104430	2008-01-22 01:30	EST	0.39	A	1.0	A	5.2	A	1730	A	172.63	A	1092	A	-8.8	A	0.00	A														
USGS	01104430	2008-01-22 01:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.63	A	1092	A	-8.8	A	0.00	A														
USGS	01104430	2008-01-22 02:00	EST	0.39	A	1.0	A	5.2	A	1740	A	172.63	A	1092	A	-8.5	A	0.00	A														
USGS	01104430	2008-01-22 02:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.63	A	1092	A	-8.3	A	0.00	A														
USGS	01104430	2008-01-22 02:30	EST	0.39	A	1.0	A	5.2	A	1730	A	172.63	A	1092	A	-8.3	A	0.00	A														
USGS	01104430	2008-01-22 02:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.63	A	1092	A	-8.3	A	0.00	A														
USGS	01104430	2008-01-22 03:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-8.2	A	0.00	A														
USGS	01104430	2008-01-22 03:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-8.2	A	0.00	A														
USGS	01104430	2008-01-22 03:30	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-8.1	A	0.00	A														
USGS	01104430	2008-01-22 03:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-8.4	A	0.00	A														
USGS	01104430	2008-01-22 04:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-8.9	A	0.00	A														
USGS	01104430	2008-01-22 04:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-9.4	A	0.00	A														
USGS	01104430	2008-01-22 04:30	EST	0.39	A	1.0	A	5.1	A	1730	A	172.64	A	1094	A	-10.0	A	0.00	A														
USGS	01104430	2008-01-22 04:45	EST	0.39	A	1.0	A	5.1	A	1730	A	172.64	A	1094	A	-10.2	A	0.00	A														
USGS	01104430	2008-01-22 05:00	EST	0.39	A	1.0	A	5.1	A	1730	A	172.64	A	1094	A	-10.4	A	0.00	A														
USGS	01104430	2008-01-22 05:15	EST	0.39	A	1.0	A	5.1	A	1730	A	172.64	A	1094	A	-10.2	A	0.00	A														
USGS	01104430	2008-01-22 05:30	EST	0.39	A	1.0	A	5.1	A	1730	A	172.64	A	1094	A	-10.3	A	0.00	A														
USGS	01104430	2008-01-22 05:45	EST	0.39	A	1.0	A	5.2	A	1740	A	172.64	A	1094	A	-10.1	A	0.00	A														
USGS	01104430	2008-01-22 06:00	EST	0.39	A	1.0	A	5.2	A	1740	A	172.64	A	1094	A	-9.8	A	0.00	A														
USGS	01104430	2008-01-22 06:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-9.8	A	0.00	A														
USGS	01104430	2008-01-22 06:30	EST	0.39	A	1.0	A	5.1	A	1730	A	172.64	A	1094	A	-9.6	A	0.00	A														
USGS	01104430	2008-01-22 06:45	EST	0.39	A	1.0	A	5.1	A	1730	A	172.64	A	1094	A	-9.4	A	0.00	A														
USGS	01104430	2008-01-22 07:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-9.4	A	0.00	A														
USGS	01104430	2008-01-22 07:15	EST	0.39	A	1.0	A	5.2	A	1740	A	172.64	A	1094	A	-9.2	A	0.00	A														
USGS	01104430	2008-01-22 07:30	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-8.8	A	0.00	A														
USGS	01104430	2008-01-22 07:45	EST	0.39	A	1.0	A	5.1	A	1730	A	172.64	A	1094	A	-8.5	A	0.00	A														
USGS	01104430	2008-01-22 08:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.64	A	1094	A	-7.7	A	0.00	A														
USGS	01104430	2008-01-22 08:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.64	A	1094	A	-7.0	A	0.00	A														
USGS	01104430	2008-01-22 08:30	EST	0.39	A	1.0	A	5.3	A	1720	A	172.64	A	1094	A	-6.5	A	0.00	A														
USGS	01104430	2008-01-22 08:45	EST	0.39	A	1.0	A	5.3	A	1730	A	172.64	A	1094	A	-6.0	A	0.00	A														
USGS	01104430	2008-01-22 09:00	EST	0.38	A	0.94	A	5.2	A	1740	A	172.64	A	1094	A	-5.6	A	0.00	A														
USGS	01104430	2008-01-22 09:15	EST	0.38	A	0.94	A	5.2	A	1740	A	172.65	A	1095	A	-4.7	A	0.00	A														
USGS	01104430	2008-01-22 09:30	EST	0.38	A	0.94	A	5.3	A	1730	A	172.65	A	1095	A	-4.0	A	0.00	A														
USGS	01104430	2008-01-22 09:45	EST	0.38	A	0.94	A	5.3	A	1730	A	172.65	A	1095	A	-3.2	A	0.00	A														
USGS	01104430	2008-01-22 10:00	EST	0.38	A	0.94	A	5.4	A	1720	A	172.65	A	1095	A	-2.4	A	0.00	A														
USGS	01104430	2008-01-22 10:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.65	A	1095	A	-1.8	A	0.00	A														
USGS	01104430	2008-01-22 10:30	EST	0.38	A	0.94	A	5.4	A	1730	A	172.65	A	1095	A	-1.3	A	0.00	A														
USGS	01104430	2008-01-22 10:45	EST	0.38	A	0.94	A	5.4	A	1740	A	172.65	A	1095	A	-0.6	A	0.00	A														
USGS	01104430	2008-01-22 11:00	EST	0.38	A	0.94	A	5.5	A	1740	A	172.65	A	1095	A	-0.3	A	0.00	A														
USGS	01104430	2008-01-22 11:15	EST	0.38	A	0.94	A	5.3	A	1740	A	172.65	A	1095	A	0.3	A	0.00	A														
USGS	01104430	2008-01-22 11:30	EST	0.38	A	0.94	A	5.4	A	1730	A	172.65	A	1095	A	1.1	A	0.00	A														
USGS	01104430	2008-01-22 11:45	EST	0.39	A	1.0	A	5.4	A	1730	A	172.66	A	1096	A	1.5	A	0.00	A														
USGS	01104430	2008-01-22 12:00	EST	0.39	A	1.0	A	5.5	A	1720	A	172.66	A	1096	A	1.8	A	0.00	A														
USGS	01104430	2008-01-22 12:15	EST	0.38	A	0.94	A	5.5	A	1730	A	172.66	A	1096	A	2.6	A	0.00	A														
USGS	01104430	2008-01-22 12:30	EST	0.38	A	0.94	A	5.5	A	1730	A	172.66	A	1096	A	3.0	A	0.00	A														
USGS	01104430	2008-01-22 12:45	EST	0.39	A	1.0	A	5.5	A	1730	A	172.66	A	1096	A	3.0	A	0.00	A														
USGS	01104430	2008-01-22 13:00	EST	0.39	A	1.0	A	5.5	A	1730	A	172.66	A	1096	A	3.2	A	0.00	A														
USGS	01104430	2008-01-22 13:15	EST	0.39	A	1.0	A	5.4	A	1720	A	172.66	A	1096	A	3.2	A	0.00	A														
USGS	01104430	2008-01-22 13:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.67	A	1098	A	3.4	A	0.00	A														
USGS	01104430	2008-01-22 13:45	EST	0.39	A	1.0	A	5.4	A	1730	A	172.67	A	1098	A	3.5	A	0.00	A														
USGS	01104430	2008-01-22 14:00	EST	0.39	A	1.0	A	5.4	A	1730	A	172.67	A	1098	A	3.6	A	0.00	A														
USGS	01104430	2008-01-22 14:15	EST	0.39	A	1.0	A	5.4	A	1730	A	172.67	A	1098	A	3.7	A	0.00	A														
USGS	01104430	2008-01-22 14:30	EST	0.39	A	1.0	A	5.3	A	1740	A	172.67	A	1098	A	3.5	A	0.00	A														
USGS	01104430	2008-01-22 14:45	EST	0.39	A	1.0	A	5.3	A	1740	A	172.67	A	1098	A	3.5	A	0.00	A														
USGS	01104430	2008-01-22 15:00	EST	0.40	A	1.1	A	5.4	A	1720	A	172.67	A	1098	A	3.4	A	0.00	A														
USGS	01104430	2008-01-22 15:15	EST	0.40	A	1.1	A	5.4	A	1720	A	172.67	A	1098	A	3.3	A	0.00	A														
USGS	01104430	2008-01-22 15:30	EST	0.40	A	1.1	A	5.4	A	1720	A	172.67	A	1098	A	2.9	A	0.00	A														
USGS	01104430	2008-01-22 15:45	EST	0.40	A	1.1	A	5.3	A	1730	A	172.67	A	1098	A	2.6	A	0.00	A														
USGS	01104430	2008-01-22 16:00	EST	0.40	A	1.1	A	5.2	A	1730	A	172.67	A	1098	A	2.2	A	0.00	A														
USGS	01104430	2008-01-22 16:15	EST	0.39	A	1.0	A	5.5	A	1720	A	172.67	A	1098	A	2.1	A	0.00	A														
USGS	01104430	2008-01-22 16:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.67	A	1098	A	1.8	A	0.00	A														
USGS	01104430	2008-01-22 16:45	EST	0.40	A	1.1	A	5.4	A	1730	A	172.67	A	1098	A	1.6	A	0.01	A														
USGS	01104430	2008-01-22 17:00	EST	0.40	A	1.1	A	5.3	A	1730	A	172.67	A	1098	A	1.5	A	0.00	A														
USGS	01104430	2008-01-22 17:15	EST	0.40	A	1.1	A	5.2	A	1730	A	172.67	A	1098	A	1.4	A	0.00	A														
USGS	01104430	2008-01-22 17:30	EST	0.40	A	1.1	A	5.3	A	1730	A	172.67	A	1098	A	1.4	A	0.00	A														
USGS	01104430	2008-01-22 17:45	EST	0.39	A	1.0	A	5.4	A	1730	A	172.67	A	1098	A	1.5	A	0.00	A														
USGS	01104430	2008-01-22 18:00	EST	0.39	A	1.0	A	5.4	A	1730	A	172.67	A	1098	A	1.5	A	0.00	A														
USGS	01104430	2008-01-22 18:15	EST	0.39	A	1.0	A	5.3	A	1740	A	172.67	A	1098	A	1.5	A	0.00	A														
USGS	01104430	2008-01-22 18:30	EST	0.39	A	1.0	A	5.3	A	1720	A	172.67	A	1098	A	1.4	A	0.00	A														
USGS	01104430	2008-01-22 18:45	EST	0.39	A	1.0	A	5.3	A	1720	A	172.67	A	1098	A	1.2	A	0.00	A														
USGS	01104430	2008-01-22 19:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.67	A	1098	A	1.2	A	0.00	A														
USGS	01104430	2008-01-22 19:15	EST	0.39	A	1.0	A	5.5	A	1720	A	172.68	A	1099	A	1.2	A	0.00	A														
USGS	01104430	2008-01-22 19:30	EST	0.39	A	1.0	A	5.3	A	1740	A	172.68	A	1099	A	1.4	A	0.00	A														
USGS	01104430	2008-01-22 19:45	EST	0.39	A	1.0	A	5.3	A	1730	A	172.68	A	1099	A	1.1	A	0.00	A														
USGS	01104430	2008-01-22 20:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.68	A	1099	A	1	A	0.00	A														
USGS	01104430	2008-01-22 20:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.68	A	1099	A	1	A	0.00	A														
USGS	01104430	2008-01-22 20:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.68	A	1099	A	1	A	0.00	A														
USGS	01104430	2008-01-22 20:45	EST	0.39	A	1.0	A	5.4	A	1730	A	172.68	A	1099	A	1.0	A	0.00	A														
USGS	01104430	2008-01-22 21:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.68	A	1099	A	1	A	0.00	A														
USGS	01104430	2008-01-22 21:15	EST	0.39	A	1.0	A	5.4	A	1730	A	172.68	A	1099	A	0.8	A	0.00	A														
USGS	01104430	2008-01-22 21:30	EST	0.39	A	1.0	A	5.4	A	1730	A	172.68	A	1099	A	0.0	A	0.00	A														
USGS	01104430	2008-01-22 21:45	EST	0.39	A	1.0	A	5.4	A	1720	A	172.68	A	1099	A	-0.2	A	0.00	A														
USGS	01104430	2008-01-22 22:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.68	A	1099	A	0.1	A	0.00	A														
USGS	01104430	2008-01-22 22:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.68	A	1099	A	-0.1	A	0.00	A														
USGS	01104430	2008-01-22 22:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.68	A	1099	A	-0.1	A	0.00	A														
USGS	01104430	2008-01-22 22:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.68	A	1099	A	-0.4	A	0.00	A														
USGS	01104430	2008-01-22 23:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.68	A	1099	A	-0.7	A	0.00	A														
USGS	01104430	2008-01-22 23:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.68	A	1099	A	-1	A	0.00	A														
USGS	01104430	2008-01-22 23:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-1	A	0.00	A														
USGS	01104430	2008-01-22 23:45	EST	0.39	A	1.0	A	5.3	A	1720	A	172.69	A	1100	A	-0.8	A	0.00	A														
USGS	01104430	2008-01-23 00:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-1.1	A	0.00	A														
USGS	01104430	2008-01-23 00:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-1.3	A	0.00	A														
USGS	01104430	2008-01-23 00:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-1.1	A	0.00	A														
USGS	01104430	2008-01-23 00:45	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-1.3	A	0.00	A														
USGS	01104430	2008-01-23 01:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-2.0	A	0.00	A														
USGS	01104430	2008-01-23 01:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-2.5	A	0.00	A														
USGS	01104430	2008-01-23 01:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-2.7	A	0.00	A														
USGS	01104430	2008-01-23 01:45	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-3.1	A	0.00	A														
USGS	01104430	2008-01-23 02:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-3.3	A	0.00	A														
USGS	01104430	2008-01-23 02:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-3.6	A	0.00	A														
USGS	01104430	2008-01-23 02:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	-3.5	A	0.00	A														
USGS	01104430	2008-01-23 02:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.70	A	1102	A	-3.4	A	0.00	A														
USGS	01104430	2008-01-23 03:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	-1.9	A	0.00	A														
USGS	01104430	2008-01-23 03:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	0.3	A	0.00	A														
USGS	01104430	2008-01-23 03:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.69	A	1100	A	1.1	A	0.00	A														
USGS	01104430	2008-01-23 03:45	EST	0.39	A	1.0	A	5.4	A	1730	A	172.69	A	1100	A	1.3	A	0.00	A														
USGS	01104430	2008-01-23 04:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	1.1	A	0.00	A														
USGS	01104430	2008-01-23 04:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	0.7	A	0.00	A														
USGS	01104430	2008-01-23 04:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	0.5	A	0.00	A														
USGS	01104430	2008-01-23 04:45	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	0.1	A	0.00	A														
USGS	01104430	2008-01-23 05:00	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	-0.3	A	0.00	A														
USGS	01104430	2008-01-23 05:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	-0.7	A	0.00	A														
USGS	01104430	2008-01-23 05:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	-1.3	A	0.00	A														
USGS	01104430	2008-01-23 05:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.70	A	1102	A	-1.9	A	0.00	A														
USGS	01104430	2008-01-23 06:00	EST	0.39	A	1.0	A	5.3	A	1720	A	172.70	A	1102	A	-2.4	A	0.00	A														
USGS	01104430	2008-01-23 06:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	-2.4	A	0.00	A														
USGS	01104430	2008-01-23 06:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	-1.6	A	0.00	A														
USGS	01104430	2008-01-23 06:45	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	-1.6	A	0.00	A														
USGS	01104430	2008-01-23 07:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.70	A	1102	A	-1.7	A	0.00	A														
USGS	01104430	2008-01-23 07:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.70	A	1102	A	-1.8	A	0.00	A														
USGS	01104430	2008-01-23 07:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	-1.9	A	0.00	A														
USGS	01104430	2008-01-23 07:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.70	A	1102	A	-2.1	A	0.00	A														
USGS	01104430	2008-01-23 08:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.70	A	1102	A	-1.9	A	0.00	A														
USGS	01104430	2008-01-23 08:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.70	A	1102	A	-2.0	A	0.00	A														
USGS	01104430	2008-01-23 08:30	EST	0.39	A	1.0	A	5.3	A	1730	A	172.70	A	1102	A	-1.8	A	0.00	A														
USGS	01104430	2008-01-23 08:45	EST	0.39	A	1.0	A	5.3	A	1730	A	172.71	A	1103	A	-1.4	A	0.00	A														
USGS	01104430	2008-01-23 09:00	EST	0.39	A	1.0	A	5.2	A	1720	A	172.71	A	1103	A	-1.1	A	0.00	A														
USGS	01104430	2008-01-23 09:15	EST	0.39	A	1.0	A	5.2	A	1730	A	172.71	A	1103	A	-0.8	A	0.00	A														
USGS	01104430	2008-01-23 09:30	EST	0.39	A	1.0	A	5.2	A	1730	A	172.71	A	1103	A	-0.5	A	0.00	A														
USGS	01104430	2008-01-23 09:45	EST	0.39	A	1.0	A	5.2	A	1730	A	172.71	A	1103	A	-0.3	A	0.00	A														
USGS	01104430	2008-01-23 10:00	EST	0.39	A	1.0	A	5.2	A	1730	A	172.71	A	1103	A	-0.3	A	0.00	A														
USGS	01104430	2008-01-23 10:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.71	A	1103	A	-0.1	A	0.00	A														
USGS	01104430	2008-01-23 10:30	EST	0.39	A	1.0	A	5.4	A	1720	A	172.71	A	1103	A	-0.1	A	0.00	A														
USGS	01104430	2008-01-23 10:45	EST	0.39	A	1.0	A	5.4	A	1720	A	172.71	A	1103	A	0.1	A	0.00	A														
USGS	01104430	2008-01-23 11:00	EST	0.39	A	1.0	A	5.3	A	1720	A	172.71	A	1103	A	0.5	A	0.00	A														
USGS	01104430	2008-01-23 11:15	EST	0.39	A	1.0	A	5.4	A	1720	A	172.71	A	1103	A	1.1	A	0.00	A														
USGS	01104430	2008-01-23 11:30	EST	0.39	A	1.0	A	5.5	A	1720	A	172.71	A	1103	A	0.7	A	0.00	A														
USGS	01104430	2008-01-23 11:45	EST	0.39	A	1.0	A	5.4	A	1730	A	172.71	A	1103	A	1.1	A	0.00	A														
USGS	01104430	2008-01-23 12:00	EST	0.39	A	1.0	A	5.5	A	1720	A	172.72	A	1104	A	1.1	A	0.00	A														
USGS	01104430	2008-01-23 12:15	EST	0.39	A	1.0	A	5.4	A	1730	A	172.72	A	1104	A	1.4	A	0.00	A														
USGS	01104430	2008-01-23 12:30	EST	0.39	A	1.0	A	5.5	A	1720	A	172.72	A	1104	A	1.5	A	0.00	A														
USGS	01104430	2008-01-23 12:45	EST	0.39	A	1.0	A	5.4	A	1720	A	172.72	A	1104	A	1.4	A	0.00	A														
USGS	01104430	2008-01-23 13:00	EST	0.39	A	1.0	A	5.5	A	1720	A	172.72	A	1104	A	1.6	A	0.00	A														
USGS	01104430	2008-01-23 13:15	EST	0.39	A	1.0	A	5.3	A	1720	A	172.72	A	1104	A	1.3	A	0.00	A														
USGS	01104430	2008-01-23 13:30	EST	0.39	A	1.0	A	5.4	A	1730	A	172.72	A	1104	A	1.5	A	0.00	A														
USGS	01104430	2008-01-23 13:45	EST	0.39	A	1.0	A	5.4	A	1720	A	172.72	A	1104	A	1.5	A	0.00	A														
USGS	01104430	2008-01-23 14:00	EST	0.39	A	1.0	A	5.4	A	1720	A	172.72	A	1104	A	1.7	A	0.00	A														
USGS	01104430	2008-01-23 14:15	EST	0.39	A	1.0	A	5.3	A	1730	A	172.72	A	1104	A	1.8	A	0.00	A														
USGS	01104430	2008-01-23 14:30	EST	0.39	A	1.0	A	5.4	A	1720	A	172.72	A	1104	A	1.9	A	0.00	A														
USGS	01104430	2008-01-23 14:45	EST	0.39	A	1.0	A	5.4	A	1720	A	172.72	A	1104	A	2.3	A	0.00	A														
