# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:46:54 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104415 CAMBRIDGE RES., UNNAMED TRIB 2, NR LEXINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104415
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00010     00001     Temperature, water, degrees Celsius (Maximum)
#    03   00010     00002     Temperature, water, degrees Celsius (Minimum)
#    03   00010     00003     Temperature, water, degrees Celsius (Mean)
#    04   00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#    04   00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00010_00001	03_00010_00001_cd	03_00010_00002	03_00010_00002_cd	03_00010_00003	03_00010_00003_cd	04_00095_00001	04_00095_00001_cd	04_00095_00002	04_00095_00002_cd	04_00095_00003	04_00095_00003_cd
USGS	01104415	2008-02-15	2.0	A	5.3	A	2.4	A	3.5	A	1360	A	1220	A	1260	A
USGS	01104415	2008-02-16	1.5	A	4.1	A	1.6	A	2.5	A	1310	A	1250	A	1280	A
USGS	01104415	2008-02-17	1.3	A	4.4	A	1.4	A	3.0	A	1350	A	1300	A	1330	A
USGS	01104415	2008-02-18	7.7	A	5.5	A	3.7	A	4.6	A	1480	A	407	A	888	A
USGS	01104415	2008-02-19	2.5	A	5.6	A	3.4	A	4.3	A	1270	A	924	A	1140	A
USGS	01104415	2008-02-20	1.7	A	4.7	A	2.4	A	3.2	A	1440	A	1230	A	1360	A
USGS	01104415	2008-02-21	1.3	A	4.3	A	1.7	A	2.7	A	1570	A	1430	A	1510	A
USGS	01104415	2008-02-22	1.2	A												
USGS	01104415	2008-02-23	1.1	A	4.3	A	1.6	A	3.0	A	5480	A	2140	A	3800	A
USGS	01104415	2008-02-24	1.0	A	4.7	A	0.8	A	2.6	A	2870	A	2140	A	2340	A
USGS	01104415	2008-02-25	1.00	A	5.6	A	1.1	A	3.2	A	2290	A	2030	A	2120	A
USGS	01104415	2008-02-26	1.8	A	4.4	A	1.3	A	3.1	A	8280	A	1550	A	2800	A
USGS	01104415	2008-02-27	2.0	A	4.2	A	1.3	A	3.0	A	1960	A	1560	A	1860	A
USGS	01104415	2008-02-28	1.2	A	4.2	A	1.1	A	2.4	A	5620	A	1840	A	3430	A
USGS	01104415	2008-02-29	0.95	A	3.4	A	0.0	A	1.5	A	2450	A	2080	A	2210	A
USGS	01104415	2008-03-01	1.2	A	3.2	A	1.4	A	2.2	A	20000	A	2050	A	8920	A
USGS	01104415	2008-03-02	0.94	A	5.2	A	1.4	A	2.9	A	5380	A	3010	A	3700	A
USGS	01104415	2008-03-03	0.91	A	4.8	A	1.2	A	3.1	A	3010	A	2470	A	2770	A
USGS	01104415	2008-03-04	2.8	A	5.3	A	3.1	A	4.2	A	3000	A	1460	A	2030	A
USGS	01104415	2008-03-05	4.7	A	5.6	A	3.0	A	3.9	A	2370	A	860	A	1260	A
USGS	01104415	2008-03-06	1.9	A	7.0	A	3.1	A	4.7	A	1540	A	1350	A	1470	A
USGS	01104415	2008-03-07	1.7	A	7.2	A	3.2	A	5.0	A	2120	A	1520	A	1590	A
USGS	01104415	2008-03-08	10	A	5.1	A	3.7	A	4.3	A	2120	A	328	A	849	A
USGS	01104415	2008-03-09	3.8	A	6.3	A	3.3	A	4.5	A	975	A	487	A	808	A
USGS	01104415	2008-03-10	2.2	A	6.2	A	2.8	A	4.1	A	1100	A	972	A	1050	A
USGS	01104415	2008-03-11	1.8	A	6.5	A	2.5	A	4.2	A	1150	A	1100	A	1140	A
USGS	01104415	2008-03-12	2.0	A	5.3	A	3.6	A	4.3	A	1250	A	990	A	1130	A
USGS	01104415	2008-03-13	1.5	A	6.6	A	2.7	A	4.3	A	1240	A	1090	A	1190	A
USGS	01104415	2008-03-14	1.3	A	6.5	A	3.7	A	5.1	A	1280	A	1230	A	1260	A
USGS	01104415	2008-03-15	1.7	A	5.6	A	4.0	A	4.7	A	1410	A	971	A	1190	A
USGS	01104415	2008-03-16	1.3	A	6.0	A	4.5	A	5.0	A	1320	A	1210	A	1270	A
USGS	01104415	2008-03-17	1.1	A	7.0	A	2.7	A	4.6	A	1370	A	1320	A	1350	A
USGS	01104415	2008-03-18	1.00	A	7.1	A	2.4	A	4.6	A	1410	A	1370	A	1390	A
USGS	01104415	2008-03-19	1.6	A	5.1	A	3.8	A	4.3	A	1630	A	975	A	1330	A
USGS	01104415	2008-03-20	2.6	A	5.5	A	3.8	A	4.6	A	1150	A	596	A	940	A
USGS	01104415	2008-03-21	1.3	A	6.4	A	2.4	A	4.1	A	1290	A	1150	A	1230	A
USGS	01104415	2008-03-22	1.1	A	7.1	A	1.9	A	4.1	A	1340	A	1290	A	1320	A
USGS	01104415	2008-03-23	0.96	A	7.2	A	2.3	A	4.4	A	1390	A	1330	A	1370	A
USGS	01104415	2008-03-24	0.89	A	7.7	A	2.0	A	4.6	A	1440	A	1390	A	1420	A
USGS	01104415	2008-03-25	0.84	A	7.3	A	2.5	A	4.6	A	1490	A	1380	A	1450	A
USGS	01104415	2008-03-26	0.83	A	7.9	A	3.9	A	5.7	A	1500	A	1450	A	1470	A
USGS	01104415	2008-03-27	0.77	A	7.8	A	3.5	A	5.6	A	1520	A	1480	A	1500	A
USGS	01104415	2008-03-28	1.5	A	6.2	A	3.8	A	4.7	A	1600	A	886	A	1230	A
USGS	01104415	2008-03-29	0.93	A	6.2	A	2.9	A	4.2	A	1440	A	1260	A	1360	A
USGS	01104415	2008-03-30	0.81	A	7.7	A	1.5	A	4.2	A	1500	A	1440	A	1480	A
USGS	01104415	2008-03-31	0.95	A	5.9	A	2.7	A	4.2	A	1750	A	1380	A	1520	A
USGS	01104415	2008-04-01	1.1	A	10.2	A	5.9	A	8.5	A	1530	A	1190	A	1340	A
USGS	01104415	2008-04-02	1.4	A	10.2	A	5.2	A	7.7	A	1430	A	703	A	1110	A
USGS	01104415	2008-04-03	0.73	A	9.4	A	3.4	A	6.1	A	1450	A	1340	A	1400	A
USGS	01104415	2008-04-04	2.3	A	6.4	A	4.9	A	5.7	A	1510	A	613	A	998	A
USGS	01104415	2008-04-05	1.3	A	8.2	A	5.7	A	6.5	A	1180	A	915	A	1040	A
USGS	01104415	2008-04-06	0.96	A	6.2	A	5.5	A	5.8	A	1310	A	1180	A	1250	A
USGS	01104415	2008-04-07	0.86	A	8.6	A	4.5	A	6.4	A	1370	A	1290	A	1320	A
USGS	01104415	2008-04-08	0.78	A	10.3	A	4.2	A	6.9	A	1440	A	1350	A	1390	A
USGS	01104415	2008-04-09	0.72	A	9.6	A	4.7	A	7.1	A	1470	A	1420	A	1440	A
USGS	01104415	2008-04-10	0.69	A	13.1	A	7.2	A	9.7	A	1540	A	1460	A	1490	A
USGS	01104415	2008-04-11	0.65	A	9.0	A	7.0	A	8.0	A	1550	A	1520	A	1530	A
USGS	01104415	2008-04-12	2.5	A	13.3	A	7.6	A	10.1	A	1540	A	487	A	935	A
USGS	01104415	2008-04-13	1.0	A	10.2	A	6.6	A	8.6	A	1230	A	735	A	1070	A
USGS	01104415	2008-04-14	0.79	A	10.1	A	4.9	A	7.3	A	1370	A	1220	A	1300	A
USGS	01104415	2008-04-15	0.70	A	11.4	A	4.6	A	7.8	A	1430	A	1360	A	1390	A
USGS	01104415	2008-04-16	0.63	A	12.3	A	5.2	A	8.5	A	1480	A	1410	A	1440	A
USGS	01104415	2008-04-17	0.59	A	12.8	A	6.2	A	9.2	A	1550	A	1470	A	1510	A
USGS	01104415	2008-04-18	0.57	A	13.6	A	6.1	A	9.7	A	1590	A	1530	A	1560	A
USGS	01104415	2008-04-19	0.52	A	14.1	A	7.7	A	10.6	A	1630	A	1560	A	1590	A
USGS	01104415	2008-04-20	0.48	A	13.8	A	7.8	A	10.6	A	1690	A	1620	A	1650	A
USGS	01104415	2008-04-21	0.46	A	14.5	A	8.9	A	11.2	A	1730	A	1670	A	1690	A
USGS	01104415	2008-04-22	0.42	A	15.2	A	8.3	A	11.6	A	1760	A	1690	A	1730	A
USGS	01104415	2008-04-23	0.40	A	17.1	A	9.7	A	13.2	A	1810	A	1730	A	1770	A
USGS	01104415	2008-04-24	0.36	A	16.8	A	11.7	A	13.9	A	1860	A	1770	A	1820	A
USGS	01104415	2008-04-25	0.33	A	15.8	A	9.3	A	12.1	A	1890	A	1820	A	1850	A
USGS	01104415	2008-04-26	0.30	A	14.8	A	9.1	A	11.6	A	2240	A	1780	A	1920	A
USGS	01104415	2008-04-27	0.29	A	11.0	A	9.5	A	10.4	A	1940	A	1860	A	1920	A
USGS	01104415	2008-04-28	1.7	A	10.1	A	8.3	A	9.1	A	1960	A	538	A	1430	A
USGS	01104415	2008-04-29	4.7	A	12.7	A	9.2	A	11.3	A	760	A	351	A	574	A
USGS	01104415	2008-04-30	1.2	A	12.3	A	7.7	A	9.6	A	1200	A	760	A	1030	A
USGS	01104415	2008-05-01	0.84	A	12.9	A	6.5	A	9.6	A	1330	A	1190	A	1260	A
USGS	01104415	2008-05-02	0.82	A	10.0	A	8.7	A	9.3	A	1410	A	1310	A	1340	A
USGS	01104415	2008-05-03	0.85	A	9.3	A	8.5	A	8.9	A	1320	A	1150	A	1240	A
USGS	01104415	2008-05-04	1.0	A	10.2	A	8.4	A	9.1	A	1360	A	956	A	1190	A
USGS	01104415	2008-05-05	0.74	A	15.2	A	8.2	A	11.3	A	1420	A	1240	A	1330	A
USGS	01104415	2008-05-06	0.66	A	15.9	A	9.3	A	12.4	A	1520	A	1400	A	1460	A
USGS	01104415	2008-05-07	0.59	A	16.2	A	10.0	A	12.9	A	1600	A	1500	A	1550	A
USGS	01104415	2008-05-08	0.60	A	15.9	A	11.9	A	13.3	A	1630	A	1540	A	1580	A
USGS	01104415	2008-05-09	0.68	A	12.7	A	10.7	A	11.6	A	1630	A	1140	A	1550	A
USGS	01104415	2008-05-10	0.59	A	13.7	A	10.1	A	11.5	A	1580	A	1120	A	1400	A
USGS	01104415	2008-05-11	0.49	A	15.1	A	8.7	A	11.6	A	1730	A	1560	A	1660	A
USGS	01104415	2008-05-12	0.47	A	11.5	A	9.4	A	10.4	A	1800	A	1720	A	1770	A
USGS	01104415	2008-05-13	0.41	A	14.8	A	8.6	A	11.5	A	1880	A	1770	A	1840	A
USGS	01104415	2008-05-14	0.38	A	15.3	A	9.2	A	12.1	A	1950	A	1860	A	1910	A
USGS	01104415	2008-05-15	0.36	A	13.4	A	10.4	A	11.8	A	1990	A	1910	A	1950	A
USGS	01104415	2008-05-16	0.56	A	12.7	A	10.5	A	11.6	A	2330	A	901	A	1910	A
USGS	01104415	2008-05-17	0.77	A	15.7	A	10.8	A	12.8	A	1700	A	908	A	1250	A
USGS	01104415	2008-05-18	0.37	A	15.7	A	11.9	A	13.4	A	2000	A	1680	A	1870	A
USGS	01104415	2008-05-19	0.32	A	12.9	A	10.4	A	11.8	A	2140	A	1980	A	2070	A
USGS	01104415	2008-05-20	0.28	A	13.8	A	9.4	A	11.6	A	2200	A	2090	A	2150	A
USGS	01104415	2008-05-21	0.30	A	14.4	A	10.9	A	12.6	A	2320	A	1850	A	2180	A
USGS	01104415	2008-05-22	0.45	A	12.7	A	11.0	A	11.8	A	2550	A	1070	A	2010	A
USGS	01104415	2008-05-23	0.30	A	14.2	A	9.9	A	12.2	A	2000	A	1090	A	1630	A
USGS	01104415	2008-05-24	0.23	A	13.6	A	10.7	A	12.3	A	2190	A	2000	A	2100	A
USGS	01104415	2008-05-25	0.21	A	15.1	A	10.5	A	12.9	A	2350	A	2180	A	2250	A
USGS	01104415	2008-05-26	0.19	A	16.4	A	11.9	A	14.2	A	2430	A	2270	A	2350	A
USGS	01104415	2008-05-27	1.6	A	21.5	A	14.0	A	16.6	A	2510	A	244	A	1850	A
USGS	01104415	2008-05-28	0.34	A	16.8	A	13.0	A	14.6	A	1930	A	1190	A	1650	A
USGS	01104415	2008-05-29	0.21	A	15.4	A	11.2	A	13.4	A	2210	A	1920	A	2050	A
USGS	01104415	2008-05-30	0.17	A	15.0	A	12.2	A	13.8	A	2340	A	2130	A	2250	A
USGS	01104415	2008-05-31	0.54	A	17.7	A	13.6	A	15.4	A	2890	A	644	A	1790	A
USGS	01104415	2008-06-01	0.24	A	17.5	A	14.6	A	16.0	A	2020	A	1110	A	1700	A
USGS	01104415	2008-06-02	0.16	A	16.2	A	13.5	A	14.9	A	2350	A	2020	A	2200	A
USGS	01104415	2008-06-03	0.13	A	16.6	A	13.6	A	15.2	A	2550	A	2280	A	2430	A
USGS	01104415	2008-06-04	0.69	A	16.2	A	14.4	A	15.2	A	2550	A	508	A	1650	A
USGS	01104415	2008-06-05	0.23	A	14.4	A	13.6	A	13.9	A	1990	A	1160	A	1700	A
USGS	01104415	2008-06-06	0.42	A	14.0	A	12.9	A	13.6	A	2060	A	986	A	1570	A
USGS	01104415	2008-06-07	0.20	A	18.2	A	13.4	A	15.6	A	2130	A	1500	A	1870	A
USGS	01104415	2008-06-08	0.15	A	19.5	A	16.1	A	17.8	A	2400	A	2130	A	2260	A
USGS	01104415	2008-06-09	0.13	A	20.1	A	16.8	A	18.3	A	2590	A	2390	A	2480	A
USGS	01104415	2008-06-10	0.11	A	20.4	A	16.8	A	18.5	A	2610	A	2510	A	2550	A
USGS	01104415	2008-06-11	0.15	A	20.4	A	17.4	A	18.7	A	2610	A	1700	A	2230	A
USGS	01104415	2008-06-12	0.07	A	17.4	A	15.4	A	16.7	A	2580	A	2120	A	2450	A
USGS	01104415	2008-06-13	0.07	A	16.6	A	13.6	A	15.2	A	2630	A	2500	A	2580	A
USGS	01104415	2008-06-14	0.06	A	17.5	A	14.8	A	16.2	A	2650	A	2530	A	2600	A
USGS	01104415	2008-06-15	0.38	A	17.2	A	14.7	A	15.7	A	2630	A	739	A	1820	A
USGS	01104415	2008-06-16	0.59	A	17.4	A	14.6	A	15.2	A	2140	A	297	A	1720	A
USGS	01104415	2008-06-17	0.42	A	17.6	A	15.7	A	16.5	A	1860	A	259	A	1220	A
USGS	01104415	2008-06-18	0.10	A	15.9	A	14.0	A	15.1	A	2320	A	1860	A	2130	A
USGS	01104415	2008-06-19	0.07	A	16.1	A	14.1	A	15.1	A	2530	A	2300	A	2440	A
USGS	01104415	2008-06-20	0.18	A	18.5	A	14.0	A	15.5	A	3010	A	1550	A	2470	A
USGS	01104415	2008-06-21	0.08	A	17.5	A	15.1	A	16.4	A	2140	A	1540	A	1820	A
USGS	01104415	2008-06-22	0.15	A	19.4	A	15.3	A	16.7	A	2640	A	1780	A	2270	A
USGS	01104415	2008-06-23	4.6	A	19.9	A	16.2	A	17.5	A	2210	A	93	A	1440	A
USGS	01104415	2008-06-24	5.6	A	20.9	A	17.2	A	18.1	A	1410	A	140	A	852	A
USGS	01104415	2008-06-25	1.3	A	18.9	A	15.7	A	17.2	A	1450	A	582	A	1120	A
USGS	01104415	2008-06-26	0.89	A	17.1	A	15.8	A	16.6	A	1740	A	1440	A	1600	A
USGS	01104415	2008-06-27	4.4	A	22.4	A	15.6	A	18.0	A	1840	A	160	A	1190	A
USGS	01104415	2008-06-28	0.78	A	18.5	A	16.3	A	17.4	A	1240	A	733	A	1040	A
USGS	01104415	2008-06-29	0.61	A	18.6	A	15.8	A	17.0	A	1540	A	1080	A	1340	A
USGS	01104415	2008-06-30	0.46	A	20.0	A	17.4	A	18.4	A	1550	A	1220	A	1410	A
USGS	01104415	2008-07-01	1.3	A	20.9	A	16.8	A	18.3	A	1760	A	224	A	1490	A
USGS	01104415	2008-07-02	0.68	A	19.9	A	17.3	A	18.4	A	1330	A	465	A	1050	A
USGS	01104415	2008-07-03	1.2	A	22.1	A	16.7	A	18.6	A	1770	A	222	A	1350	A
USGS	01104415	2008-07-04	0.93	A	20.2	A	17.0	A	18.4	A	1320	A	509	A	906	A
USGS	01104415	2008-07-05	0.46	A	17.3	A	16.4	A	16.8	A	1630	A	1280	A	1480	A
USGS	01104415	2008-07-06	0.36	A	18.6	A	16.1	A	17.2	A	1840	A	1580	A	1720	A
USGS	01104415	2008-07-07	0.28	A	19.8	A	16.9	A	18.3	A	2040	A	1770	A	1930	A
USGS	01104415	2008-07-08	0.23	A	20.5	A	17.8	A	19.1	A	2190	A	1950	A	2080	A
USGS	01104415	2008-07-09	0.23	A	21.1	A	18.4	A	19.7	A	2370	A	1730	A	2170	A
USGS	01104415	2008-07-10	0.64	A	21.7	A	18.3	A	20.3	A	2370	A	407	A	1280	A
USGS	01104415	2008-07-11	0.16	A	18.8	A	16.7	A	17.8	A	2190	A	1750	A	1990	A
USGS	01104415	2008-07-12	0.14	A	18.5	A	16.8	A	17.7	A	2460	A	2120	A	2270	A
USGS	01104415	2008-07-13	0.12	A	19.5	A	17.2	A	18.3	A	2610	A	2360	A	2480	A
USGS	01104415	2008-07-14	0.11	A	18.9	A	17.4	A	18.2	A	2700	A	2530	A	2630	A
USGS	01104415	2008-07-15	0.08	A	18.8	A	16.3	A	17.6	A	2800	A	2680	A	2740	A
USGS	01104415	2008-07-16	0.06	A	18.6	A	15.9	A	17.4	A	2860	A	2710	A	2810	A
USGS	01104415	2008-07-17	0.04	A	19.0	A	16.6	A	17.8	A	2960	A	2770	A	2880	A
USGS	01104415	2008-07-18	0.04	A	19.4	A	16.6	A	18.0	A	3020	A	2820	A	2930	A
USGS	01104415	2008-07-19	0.04	A	20.2	A	17.3	A	18.7	A	3130	A	2890	A	3020	A
USGS	01104415	2008-07-20	0.23	A	23.4	A	17.4	A	18.8	A	3460	A	1170	A	2680	A
USGS	01104415	2008-07-21	3.2	A	23.5	A	20.4	A	21.9	A	1350	A	212	A	692	A
USGS	01104415	2008-07-22	0.42	A	20.8	A	19.0	A	19.6	A	1750	A	829	A	1340	A
USGS	01104415	2008-07-23	7.0	A	20.5	A	18.5	A	19.2	A	1450	A	104	A	969	A
USGS	01104415	2008-07-24	18	A	21.7	A	19.1	A	20.7	A	767	A	104	A	343	A
USGS	01104415	2008-07-25	2.8	A	20.1	A	18.3	A	19.3	A	1010	A	512	A	816	A
USGS	01104415	2008-07-26	1.6	A	20.2	A	17.4	A	18.7	A	1260	A	999	A	1120	A
USGS	01104415	2008-07-27	3.5	A:e	20.9	A	17.9	A	19.2	A	1300	A	304	A	885	A
USGS	01104415	2008-07-28	1.7	A:e	20.2	A	17.8	A	18.9	A	1180	A	632	A	991	A
USGS	01104415	2008-07-29	1.1	A:e	20.1	A	17.6	A	18.7	A	1390	A	1180	A	1290	A
USGS	01104415	2008-07-30	0.95	A:e	20.0	A	17.3	A	18.6	A	1510	A	1380	A	1440	A
USGS	01104415	2008-07-31	1.1	A:e	20.8	A	18.1	A	19.5	A	1710	A	922	A	1270	A
USGS	01104415	2008-08-01	0.71	A:e	20.5	A	18.3	A	19.2	A	1710	A	1430	A	1530	A
USGS	01104415	2008-08-02	2.4	A:e	22.0	A	18.0	A	19.2	A	1700	A	263	A	1320	A
USGS	01104415	2008-08-03	1.3	A:e	20.2	A	18.5	A	19.2	A	1410	A	816	A	1150	A
USGS	01104415	2008-08-04	0.92	A:e	19.6	A	17.6	A	18.6	A	1580	A	1200	A	1420	A
USGS	01104415	2008-08-05	0.83	A:e	18.6	A	17.8	A	18.1	A	1920	A	1360	A	1550	A
USGS	01104415	2008-08-06	1.5	A:e	18.8	A	17.4	A	17.9	A	1670	A	530	A	1160	A
USGS	01104415	2008-08-07	0.90	A:e	18.1	A	17.4	A	17.7	A	1490	A	986	A	1300	A
USGS	01104415	2008-08-08	2.4	A:e	20.0	A	17.5	A	18.5	A	1530	A	288	A	955	A
USGS	01104415	2008-08-09	1.1	A:e	19.3	A	17.6	A	18.3	A	1360	A	634	A	1100	A
USGS	01104415	2008-08-10	0.86	A:e	18.9	A	16.9	A	17.9	A	1530	A	1090	A	1420	A
USGS	01104415	2008-08-11	0.71	A:e	17.7	A	17.0	A	17.3	A	1540	A	1340	A	1430	A
USGS	01104415	2008-08-12	0.77	A:e	18.0	A	16.5	A	17.2	A	1560	A	1220	A	1380	A
USGS	01104415	2008-08-13	0.49	A:e	18.6	A	15.9	A	17.2	A	1620	A	1290	A	1510	A
USGS	01104415	2008-08-14	0.37	A	18.3	A	16.2	A	17.3	A	1720	A	1610	A	1670	A
USGS	01104415	2008-08-15	2.9	A	22.9	A	16.5	A	18.5	A	1820	A	177	A	1340	A
USGS	01104415	2008-08-16	1.1	A	19.8	A	17.4	A	18.6	A	1220	A	305	A	940	A
USGS	01104415	2008-08-17	0.58	A	19.2	A	16.5	A	17.8	A	1450	A	1200	A	1340	A
USGS	01104415	2008-08-18	0.47	A	19.6	A	17.0	A	18.3	A	1580	A	1440	A	1520	A
USGS	01104415	2008-08-19	0.41	A	18.6	A	16.2	A	18.0	A	1780	A	1570	A	1630	A
USGS	01104415	2008-08-20	0.32	A	17.1	A	14.7	A	16.0	A	1760	A	1610	A	1680	A
USGS	01104415	2008-08-21	0.27	A	17.4	A	14.4	A	16.0	A	1840	A	1700	A	1770	A
USGS	01104415	2008-08-22	0.23	A	18.3	A	15.4	A	16.9	A	1960	A	1770	A	1860	A
USGS	01104415	2008-08-23	0.21	A	18.4	A	16.2	A	17.3	A	2040	A	1820	A	1930	A
USGS	01104415	2008-08-24	0.19	A	18.4	A	16.1	A	17.3	A	2100	A	1880	A	2000	A
USGS	01104415	2008-08-25	0.19	A	18.6	A	16.9	A	17.7	A	2160	A	1950	A	2060	A
USGS	01104415	2008-08-26	0.15	A	16.9	A	15.0	A	15.9	A	2260	A	1990	A	2140	A
USGS	01104415	2008-08-27	0.13	A	16.6	A	13.9	A	15.4	A	2320	A	2040	A	2220	A
USGS	01104415	2008-08-28	0.12	A	16.9	A	14.7	A	15.8	A	2360	A	2200	A	2280	A
USGS	01104415	2008-08-29	0.11	A	17.0	A	14.5	A	15.8	A	2440	A	2240	A	2370	A
USGS	01104415	2008-08-30	0.11	A	17.8	A	16.2	A	16.9	A	2450	A	2350	A	2420	A
USGS	01104415	2008-08-31	0.09	A	17.7	A	16.0	A	16.8	A	2480	A	2290	A	2420	A
USGS	01104415	2008-09-01	0.07	A	17.0	A	14.6	A	15.9	A	2470	A	2250	A	2400	A
USGS	01104415	2008-09-02	0.07	A	17.1	A	14.6	A	15.9	A	2520	A	2330	A	2430	A
USGS	01104415	2008-09-03	0.06	A	17.0	A	14.8	A	16.0	A	2550	A	2400	A	2470	A
USGS	01104415	2008-09-04	0.06	A	18.2	A	15.6	A	16.9	A	2550	A	2360	A	2480	A
USGS	01104415	2008-09-05	0.05	A	19.1	A	16.6	A	17.9	A	2540	A	2420	A	2490	A
USGS	01104415	2008-09-06	6.0	A	23.6	A	16.8	A	20.2	A	2530	A	74	A	1120	A
USGS	01104415	2008-09-07	6.0	A	22.6	A	18.5	A	20.6	A	1030	A	106	A	662	A
USGS	01104415	2008-09-08	0.56	A	18.9	A	16.9	A	17.9	A	1310	A	999	A	1190	A
USGS	01104415	2008-09-09	0.92	A	19.4	A	16.8	A	17.9	A	1520	A	452	A	1060	A
USGS	01104415	2008-09-10	0.44	A	18.1	A	15.1	A	16.7	A	1380	A	863	A	1190	A
USGS	01104415	2008-09-11	0.33	A	16.1	A	13.8	A	15.1	A	1540	A	1230	A	1450	A
USGS	01104415	2008-09-12	0.35	A	16.1	A	14.8	A	15.4	A	1640	A	1470	A	1560	A
USGS	01104415	2008-09-13	0.33	A	17.9	A	16.1	A	16.9	A	1680	A	1420	A	1530	A
USGS	01104415	2008-09-14	1.0	A	19.1	A	16.8	A	18.1	A	1970	A	365	A	1010	A
USGS	01104415	2008-09-15	0.39	A	19.5	A	17.6	A	18.9	A	1520	A	1000	A	1320	A
USGS	01104415	2008-09-16	0.25	A	17.6	A	15.7	A	16.4	A	1620	A	1460	A	1540	A
USGS	01104415	2008-09-17	0.23	A												
USGS	01104415	2008-09-18	0.20	A	15.7	A	13.9	A	15.0	A	1860	A	1710	A	1790	A
USGS	01104415	2008-09-19	0.18	A	13.9	A	12.1	A	13.1	A	1950	A	1750	A	1880	A
USGS	01104415	2008-09-20	0.17	A	14.1	A	11.1	A	12.6	A	1970	A	1820	A	1910	A
USGS	01104415	2008-09-21	0.39	A	17.1	A	12.2	A	14.0	A	2360	A	876	A	1880	A
USGS	01104415	2008-09-22	0.22	A	15.8	A	13.2	A	14.8	A	1570	A	973	A	1230	A
USGS	01104415	2008-09-23	0.16	A	14.0	A	11.9	A	13.0	A	1860	A	1570	A	1730	A
USGS	01104415	2008-09-24	0.14	A	14.0	A	11.5	A	12.8	A	2040	A	1840	A	1910	A
USGS	01104415	2008-09-25	0.12	A	13.7	A	11.7	A	12.8	A	2130	A	1980	A	2050	A
USGS	01104415	2008-09-26	5.9	A	17.0	A	13.0	A	14.9	A	2130	A	113	A	1150	A
USGS	01104415	2008-09-27	3.5	A	18.8	A	16.0	A	16.7	A	897	A	188	A	594	A
USGS	01104415	2008-09-28	2.9	A	17.8	A	16.8	A	17.3	A	832	A	341	A	570	A
USGS	01104415	2008-09-29	1.3	A	17.4	A	16.6	A	16.9	A	1010	A	722	A	888	A
USGS	01104415	2008-09-30	0.89	A	16.6	A	16.0	A	16.3	A	1180	A	973	A	1070	A
USGS	01104415	2008-10-01	1.8	A	17.7	A	15.9	A	16.5	A	1210	A	275	A	917	A
USGS	01104415	2008-10-02	0.97	A	16.4	A	14.1	A	15.7	A	1140	A	834	A	984	A
USGS	01104415	2008-10-03	0.70	A	14.4	A	13.1	A	13.7	A	1280	A	1120	A	1210	A
USGS	01104415	2008-10-04	0.61	A	14.0	A	12.2	A	13.0	A	1360	A	1280	A	1320	A
USGS	01104415	2008-10-05	0.56	A	13.4	A	11.7	A	12.6	A	1410	A	1360	A	1390	A
USGS	01104415	2008-10-06	0.51	A	13.4	A	11.6	A	12.6	A	1470	A	1400	A	1440	A
USGS	01104415	2008-10-07	0.47	A	13.1	A	10.4	A	11.6	A	1550	A	1470	A	1520	A
USGS	01104415	2008-10-08	0.42	A	12.7	A	9.5	A	11.3	A	1630	A	1540	A	1600	A
USGS	01104415	2008-10-09	0.42	A	15.3	A	12.1	A	13.8	A	1690	A	1520	A	1610	A
USGS	01104415	2008-10-10	0.32	A	14.8	A	12.9	A	13.9	A	1670	A	1560	A	1610	A
USGS	01104415	2008-10-11	0.29	A	13.6	A	11.1	A	12.4	A	1750	A	1650	A	1710	A
USGS	01104415	2008-10-12	0.28	A	13.5	A	10.5	A	12.0	A	1780	A	1740	A	1760	A
USGS	01104415	2008-10-13	0.26	A	13.5	A	11.5	A	12.6	A	1810	A	1750	A	1770	A
USGS	01104415	2008-10-14	0.26	A	14.4	A	12.4	A	13.4	A	1850	A	1790	A	1820	A
USGS	01104415	2008-10-15	0.25	A	14.7	A	13.1	A	13.9	A	1860	A	1810	A	1830	A
USGS	01104415	2008-10-16	0.25	A	15.2	A	13.5	A	14.3	A	1860	A	1830	A	1850	A
